stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
509,ABWASOB,ABERCORN & WASHINGTON SB,WASHINGTON AVE & BULL ST,32.048875,-81.100814,,,,
511,AB51OB,ABERCORN & 51ST SB,E 51ST ST & E GAUDRY PL,32.04594,-81.101856,,,,
512,AB54OB,ABERCORN & 54TH SB,,32.043687,-81.102664,,,,
514,ABCOLM,ABERCORN & COLUMBUS SB,,32.039361,-81.104226,,,,
516,AB63OB,ABERCORN & 63RD SB,E 63RD ST & BULL ST,32.035483,-81.105671,,,,
517,AB65OB,ABERCORN & 65TH SB,,32.033428,-81.106436,,,,
518,ABJEAOB,ABERCORN & JEWISH EDUCATION ALLIANCE SB,GA-204 & E 67TH ST,32.030663,-81.107424,,,,
519,ABDERN,ABERCORN & DERENNE SB,GA-204 & BRANDYWINE RD,32.02832,-81.108253,,,,
520,ABE55OB,ABERCORN &  5501 SB,,32.026651,-81.108858,,,,
522,ABHSUOB,ABERCORN & HOMEWOOD SUITES SB,,32.021947,-81.110611,,,,
523,ABELEOB,ABERCORN & LEE SB,,32.019964,-81.11127,,,,
524,ABJACKOB,ABERCORN & JACKSON SB,E JACKSON BLVD & ABERCORN ST,32.017136,-81.112236,,,,
526,ABESDOB,ABERCORN & SAVANNAH DODGE,,32.012756,-81.113691,,,,
527,ABEREIS,ABERCORN & EISENHOWER SB,,32.009964,-81.114636,,,,
529,OGLSEOB,OGLETHORPE MALL & SEARS AUTO CENTER,,32.000592,-81.119692,,,,
530,ABHAVOB,ABERCORN & HAVERTY'S SB,ABERCORN ST & ABERCORN ST,32.00331,-81.123139,,,,
531,ABEOGOB,ABERCORN & FAIRMONT SB,,32.002366,-81.12518,,,,
533,ABCHRYOB,ABERCORN & CHRYSLER JEEP DODGE SB,UNNAMED & ABERCORN ST,31.99847,-81.127708,,,,
534,ABLEWOB,ABERCORN & LEWIS SB,ABERCORN ST & LEWIS DR,31.993963,-81.129268,,,,
535,ABTVOB,ABERCORN & TELEVISION SB,TELEVISION CIR & ABERCORN ST,31.991638,-81.130075,,,,
537,ABWILOB,ABERCORN & WILSHIRE SB,WILSHIRE BLVD & ABERCORN EXT,31.983666,-81.132822,,,,
538,ABEPOOB,ABERCORN & POST OFFICE SB,ABERCORN EXT & AMSTERDAM CIR,31.981646,-81.133703,,,,
539,ABEPLOB,ABERCORN & PLANTATION OAKS SB,ABERCORN EXT & AMSTERDAM CIR,31.979931,-81.135583,,,,
541,ABDEEROB,ABERCORN & DEERFIELD SB,ABERCORN ST & ABERCORN EXT,31.980141,-81.143471,,,,
542,ABLARGOB,ABERCORN & LARGO SB,ABERCORN ST & LARGO DR,31.981592,-81.148501,,,,
543,ABPIZOB,ABERCORN & PIZZA HUT SB,ABERCORN ST & LARGO DR,31.982192,-81.150479,,,,
545,MERWIL,MERCY & WILLIS NB,,31.984049,-81.152543,,,,
546,ABMERCOB,ABERCORN & MERCY SB,ABERCORN ST & MERCY BLVD,31.982935,-81.15301,,,,
548,ABARTS,ABERCORN & ARTS SB,,31.982642,-81.161259,,,,
549,ABESXOB,ABERCORN & SAVANNAH CROSSING CTR.,,31.981039,-81.167073,,,,
555,APAMSB,APACHE & MALL ENTRANCE SB,,31.982735,-81.168499,,,,
556,ABARMCIB,ABERCORN & ARMSTRONG CENTER NB,,31.980788,-81.167816,,,,
559,ABSTAP,ABERCORN & STAPLES NB,,31.982362,-81.151702,,,,
560,ABLARIB,ABERCORN & LARGO NB,RAMP & LARGO DR,31.981305,-81.148331,,,,
561,ABDRFIB,ABERCORN & DEERFIELD NB,RAMP & LARGO DR,31.979989,-81.143865,,,,
562,ABDANA,ABERCORN & DANA AVE,,31.979066,-81.140451,,,,
563,ABEETIB,ABERCORN & EDGEWATER TERRACE NB,ABERCORN EXT & ZUBLEY ST,31.979446,-81.136285,,,,
564,ABWILIB,ABERCORN & WILSHIRE NB,,31.983415,-81.132716,,,,
566,ABTVIB,ABERCORN & TELEVISION NB,,31.991324,-81.129947,,,,
567,ABLEWIB,ABERCORN & LEWIS NB,ABERCORN EXT & UNNAMED,31.994825,-81.128769,,,,
568,ABMCRIB,ABERCORN & MONTGOMERY CROSS NB,GA-204-SPUR & ABERCORN ST,31.999215,-81.127209,,,,
569,ABFRMTIB,ABERCORN & FAIRMONT NB,ABERCORN ST & ABERCORN EXT,32.00101,-81.126338,,,,
571,ABWBLIB,ABERCORN & WHITE BLUFF NB,,32.003517,-81.1213,,,,
572,MABKROIB,MALL BOULEVARD & KROGER WB,MALL BLVD & UNNAMED ST,32.003655,-81.11292,,,,
573,MABABIB,MALL BLVD & ABERCORN WB,,32.004821,-81.114335,,,,
574,ABECHIB,ABERCORN & ECHOLS NB,,32.007639,-81.115283,,,,
575,ABEIS,ABERCORN & EISENHOWER NB,,32.0107,-81.114179,,,,
576,ABSTPHIB,ABERCORN & STEHPHENSON NB,,32.013456,-81.113234,,,,
578,ABJANOB,ABERCORN & JANET SB,JANET DR & GA-204,32.023348,-81.110176,,,,
579,ABELEEIB,ABERCORN & LEE NB,,32.01938,-81.11128,,,,
580,ABEHSIB,ABERCORN & HOMEWOOD SUITES NB,,32.021579,-81.110568,,,,
581,AB12OK,ABERCORN & TWELVE OAKS,GA-204 & JANET DR,32.023689,-81.109835,,,,
582,ABEBUIB,ABERCORN & BUCKINGHAM,,32.025726,-81.108986,,,,
584,ABBRAIB,ABERCORN & BRANDYWINE NB,,32.029075,-81.107743,,,,
586,AB65IB,ABERCORN & 65TH NB,,32.034164,-81.105904,,,,
587,AB62IB,ABERCORN & 62ND NB,E 62ND ST & HABERSHAM ST,32.036444,-81.105065,,,,
589,ABECOIB,ABERCORN & COLUMBUS NB,COLUMBUS DR & GA-204,32.039154,-81.104077,,,,
590,AB56IB,ABERCORN & 56TH NB,E 56TH ST & HABERSHAM ST,32.04191,-81.103078,,,,
591,AB54IB,ABERCORN & 54TH NB,GA-204 & E 55TH ST,32.043615,-81.102472,,,,
592,AB51IB,ABERCORN & 51ST NB,GA-204 & E 53RD ST,32.045114,-81.101941,,,,
593,AB49IB,ABERCORN & 49TH NB,GA-204 & E 50TH ST,32.047376,-81.101144,,,,
594,ABWASIB,ABERCORN & WASHINGTON NB,GA-204 & WASHINGTON AVE,32.048749,-81.100665,,,,
596,ABEVIIB,ABERCORN & VICTORY NB,GA-204 & E 44TH ST,32.051873,-81.099528,,,,
598,AB39IB,ABERCORN & 39TH NB,STATE RT 204 & E 40TH ST,32.054853,-81.098401,,,,
599,AB37IB,ABERCORN & 37TH NB,ABERCORN ST & E 38TH ST,32.056441,-81.09787,,,,
600,AB35IB,ABERCORN & 35TH NB,ABERCORN ST & E 36TH ST,32.057788,-81.097402,,,,
602,ABADNIB,ABERCORN & ANDERSON NB,ABERCORN ST & E ANDERSON ST,32.061871,-81.095903,,,,
603,ABPARKIB,ABERCORN & PARK NB,ABERCORN ST & E PARK LN,32.064223,-81.09502,,,,
604,ABBOLIB,ABERCORN & BOLTON NB,ABERCORN ST & E BOLTON ST,32.065856,-81.094371,,,,
605,ABEHAIB,ABERCORN & HALL NB,E HALL ST & ABERCORN ST,32.067625,-81.093712,,,,
606,ABHUNIB,ABERCORN & HUNTINGDON NB,E HUNTINGDON ST & LINCOLN ST,32.068621,-81.093308,,,,
608,ABEWNIB,ABERCORN & WAYNE NB,E WAYNE ST & ABERCORN ST,32.070667,-81.092138,,,,
609,ABJONIB,ABERCORN & JONES NB,ABERCORN ST & E JONES ST,32.071861,-81.092127,,,,
610,ABMACIB,ABERCORN & MACON NB,ABERCORN ST & E MACON ST,32.072821,-81.09134,,,,
611,ABLIBIB,ABERCORN & LIBERTY NB,E LIBERTY & LINCOLN ST,32.074087,-81.091266,,,,
613,STJOE,ST JOSEPHS HOSPITAL MAIN ENTRANCE,,31.98596,-81.154002,,,,
614,PHIWIN,PHILLIPS-WINTERS APTS,,31.98882,-81.168964,,,,
617,CANDHOSP,CANDLER HOSPITAL,UNNAMED,32.02817,-81.100413,,,,
619,WHEWAOB,WHEATON &  WATERS EB,,32.064566,-81.07894,,,,
620,GWIPEB,GWINNETT & PENNSYLVANIA EB,E GWINNETT ST & PENNSYLVANIA AVE,32.057763,-81.061765,,,,
622,GRERIV,GREGORY & RIVERVIEW EB,,32.062993,-81.045323,,,,
624,ISLTC,ISLAND TOWNE CENTRE,,32.042793,-81.007477,,,,
625,ISLTCL,ISLAND TOWNE CENTRE,,32.042802,-81.007445,,,,
626,OATISLWB,ISLANDS EXP & BARLEY WB,ISLANDS EXPY & ESTUS DR,32.047084,-81.007675,,,,
627,GRIVSB,GREGORY & RIVERVIEW SB,,32.0631,-81.04493,,,,
628,PEG,PENNSYLVANIA & GWINNETT SB,PENNSYLVANIA AVE & E CRESCENT DR,32.057808,-81.061691,,,,
629,WHEWIB,WHEATON & WATERS WB,WHEATON ST & WATERS AVE,32.064629,-81.07893,,,,
631,OGLABEB,OGLETHORPE & ABERCORN EB,,32.07616,-81.090298,,,,
633,OGLPROB,OGLETHORPE & PRICE EB,E OGLETHORPE AVE & HOUSTON ST,32.075379,-81.087307,,,,
634,OGLEBOB,OGLETHORPE & E BROAD EB,E OGLETHORPE AVE & HOUSTON ST,32.074913,-81.085561,,,,
635,LIBEBOB,LIBERTY & E BROAD EB,E LIBERTY & E BROAD ST,32.072696,-81.086125,,,,
636,LIBRA,LIBERTY & RANDOLPH EB,,32.072275,-81.084443,,,,
637,WHEAIM,WHEATON & AIMAR EB,,32.070426,-81.082719,,,,
638,WHEHIOB,WHEATON & HITCH EB,WHEATON ST & E HITCH DR,32.069538,-81.082251,,,,
640,WHEHA,WHEATON & HARMON EB,,32.067429,-81.080782,,,,
641,WHEBC,WHEATON & BLACKSHEAR COMM CTR EB,,32.066262,-81.080026,,,,
642,WHELOB,WHEATON & LIVE OAK EB,,32.063041,-81.077887,,,,
643,WHECEOB,WHEATON & CEDAR EB,,32.062188,-81.076535,,,,
644,WHEAS,WHEATON & ASH EB,,32.061694,-81.074652,,,,
646,GWISKOB,GWINNETT & SKIDAWAY EB,E GWINNETT ST & SKIDAWAY RD,32.060151,-81.069193,,,,
647,GWIGOOB,GWINNETT & GOEBEL EB,,32.059576,-81.067501,,,,
648,GWIFOOB,GWINNETT & FOREST EB,,32.058948,-81.065819,,,,
650,GWIEP,GWINNETT & WYOMING EB,GWINNETT ST & WYOMING AVE,32.057431,-81.060371,,,,
651,GWITR,GWINNETT & TREAT EB,,32.056847,-81.057988,,,,
653,TREMI,TREAT & MISSISSIPPI SB,,32.054281,-81.058499,,,,
655,MISGE,MISSISSIPPI & GEORGIA EB,,32.05376,-81.056552,,,,
656,GEOFL,GEORGIA & FLORIDA SB,,32.052602,-81.056627,,,,
657,GEONY,GEORGIA & NEW YORK SB,,32.051579,-81.05685,,,,
660,GEOTN,GEORGIA & TENNESSEE SB,,32.04956,-81.057319,,,,
663,BONSI,BONATURE & SIEM WB,,32.046976,-81.060554,,,,
665,36SK,36TH & SKIDAWAY WB,,32.047927,-81.064277,,,,
666,PENTE,PENNSYLVANIA & TENNESSEE NB,,32.05088,-81.064011,,,,
667,PENAL,PENNSYLVANIA & ALABAMA NB,,32.052172,-81.063585,,,,
668,PENLO,PENNSYLVANIA & LOUISIANA NB,,32.054138,-81.062894,,,,
669,PENKI,PENNSYLVANIA & KINZIE NB,PENNSYLVANIA AVE & KINZIE AVE,32.05552,-81.062415,,,,
670,PENSGW,PENNSYLVANIA & GWINNETT NB,,32.057539,-81.061744,,,,
671,PENEDGOB,PENNSYLVANIA & EDGELAWN NB,EDGELAWN CIR & PENNSYLVANIA AVE,32.060599,-81.060637,,,,
672,PENELOB,PENNSYLVANIA & ELGIN NB,,32.06225,-81.059998,,,,
673,PENDUOB,PENNSYLVANIA & DUVAL NB,,32.063525,-81.05954,,,,
674,CAPPEOB,CAPITAL & PENNSYLVANIA EB,,32.064889,-81.058519,,,,
675,CAPNEOB,CAPITAL & NEVADA EB,,32.064476,-81.056944,,,,
676,CAPOROB,CAPITAL & OREGON EB,,32.063757,-81.05423,,,,
677,CAPPROB,CAPITAL & PRESIDENTIAL PLAZA EB,CAPITOL ST,32.063129,-81.051868,,,,
678,CAPPR2OB,CAPITAL & GREGORY NB,CAPITOL ST,32.063855,-81.050782,,,,
679,GREESOB,GREGORY & ESTUS EB,,32.063693,-81.047164,,,,
680,RIVCBOB,RIVERVIEW & CAUSTON BLUFF NB,,32.064761,-81.045152,,,,
681,RIVIEOB,RIVERVIEW & ISLANDS EXP NB,,32.066259,-81.044418,,,,
682,IEXRPOB,ISLANDS EXP & RUN POINT EB,ISLANDS EXPY & RIVERVIEW DR,32.065684,-81.041119,,,,
683,ISEXBOB,ISLANDS EXP & JOHN WESLEY EB,,32.065154,-81.038437,,,,
684,ISLFSOB,ISLANDS EXP & WOODHULL EB,,32.063824,-81.033553,,,,
685,ISLEPOB,ISLANDS EXP & BARLEY EB,ISLANDS EXPY & BARLEY RD,32.052607,-81.014396,,,,
687,WHIMPE,WHITEMARSH ISL & MARSHPOINT ELEM SB,,32.039752,-81.0085,,,,
689,IEXEPIB,ISLANDS EXP & E PINES WB,,32.055354,-81.017288,,,,
690,IEXFSIB,ISLANDS EXP & FRANK SPENCE WB,ISLANDS EXPY & BILLY SASSER RD,32.058201,-81.021478,,,,
691,IEXCBIB,ISLANDS EXP & CAUSTON HARBOR WB,ISLANDS EXPY & BILLY SASSER RD,32.063635,-81.032659,,,,
692,IEXRPIB,ISLANDS EXP & ELBA ISLAND WB,,32.065729,-81.040395,,,,
693,RIVIEIB,RIVERVIEW & ISLANDS EXP SB,,32.066143,-81.044545,,,,
695,GREESIB,GREGORY & ESTUS WB,GREGORY ST & ESTUS DR,32.063648,-81.046887,,,,
696,RIVCAIB,RIVERVIEW & CAPITAL WB,GREGORY ST & CAPITOL ST,32.06434,-81.050452,,,,
697,CPPP2IB,CAPITAL & GREGORY SB,,32.063676,-81.050931,,,,
698,CPPP1IB,CAPITAL & PRESIDENTIAL PLAZA WB,,32.063192,-81.052017,,,,
699,CAPORIB,CAPITAL & OREGON WB,,32.063829,-81.054368,,,,
700,CAPNVIB,CAPITAL & NEVADA WB,,32.064413,-81.056561,,,,
701,CAPPENIB,CAPITAL & PENNSYLVANIA WB,CAPITOL ST & PENNSYLVANIA AVE,32.06496,-81.058668,,,,
702,PENDUIB,PENNSYLVANIA & DUVAL SB,,32.063857,-81.059455,,,,
703,PENELIB,PENNSYLVANIA & ELGIN SB,,32.062627,-81.059902,,,,
705,PENCRIB,PENNSYLVANIA & CRESCENT SB,,32.059747,-81.060978,,,,
706,GWIVIIB,GWINNETT & VINSON WB,,32.057988,-81.062755,,,,
709,GWIGOIB,GWINNETT & GOEBEL WB,E GWINNETT ST & LAWTON AVE,32.059478,-81.067064,,,,
710,GWI2SKIB,GWINNETT & SKIDAWAY WB,,32.060241,-81.069384,,,,
711,WHEWAIB,WHEATON & BEE WB,,32.0613,-81.072555,,,,
712,WHEHEIB,WHEATON & HELMKEN WB,,32.06165,-81.074268,,,,
713,WHECEIB,WHEATON & CEDAR WB,,32.06208,-81.076216,,,,
714,WHELOIB,WHEATON & LIVE OAK WB,,32.062852,-81.077578,,,,
715,WHEEDIB,WHEATON & EDINBURGH WB,,32.066253,-81.079983,,,,
716,WHEHAIB,WHEATON & HARMON WB,,32.067169,-81.080569,,,,
718,WHEHIIB,WHEATON & HITCH WB,,32.069457,-81.08207,,,,
719,WHEFD,WHEATON & FAMILY DOLLAR WB,,32.070309,-81.082602,,,,
721,LIBEBIB,LIBERTY & E BROAD WB,E LIBERTY & E BROAD ST,32.072822,-81.085923,,,,
722,EBPERIB,E BROAD & PERRY NB,,32.073603,-81.085987,,,,
723,OGLPRIB,OGLETHORPE & PRICE WB,,32.075586,-81.087275,,,,
726,OGLABWB,OGLETHORPE & ABERCORN WB,,32.076366,-81.090266,,,,
728,ABANDOB,ABERCORN & ANDERSON SB,E ANDERSON ST & DRAYTON ST,32.061871,-81.095935,,,,
730,DERWEB,DERENNE & WATERS EB,,32.024501,-81.094955,,,,
732,SKIBB,SKIDAWAY & BONA BELLA NB,,32.012835,-81.078234,,,,
733,DERWAWB,DERENNE & WATERS WB,,32.024339,-81.094349,,,,
734,OGLBARN,OGLETHORPE & BARNARD WB,W OGLETHORPE AVE & BARNARD ST,32.077604,-81.095013,,,,
735,DERLA,DERENNE & LAROCHE EB,,32.01717,-81.066929,,,,
736,ABEOLOB,ABERCORN & OGLETHORPE SB,E OGLETHORPE AVE & FLOYD ST,32.076276,-81.090532,,,,
737,ABHNOB,ABERCORN & HENRY SB,,32.062706,-81.095626,,,,
738,40THAOB,40TH & ABERCORN EB,CSX TRANSPORTATION & E 40TH ST,32.054189,-81.098433,,,,
739,40THHOB,40TH & HABERSHAM EB,E 40TH ST & HABERSHAM ST,32.05366,-81.096581,,,,
741,40THEOB,40TH & E BROAD EB,E 40TH ST & E BROAD ST,32.052879,-81.093708,,,,
742,40THROB,40TH & REYNOLDS EB,E 40TH ST & E BROAD ST,32.052592,-81.092665,,,,
743,REY41OB,REYNOLDS & 41ST SB,,32.051569,-81.092973,,,,
744,REYVIOB,REYNOLDS & VICTORY SB,,32.050582,-81.093356,,,,
745,REY45OB,REYNOLDS & 45TH SB,,32.048957,-81.093941,,,,
746,REYWAOB,REYNOLDS & WASHINGTON SB,,32.047764,-81.094366,,,,
747,REY49OB,REYNOLDS & 49TH SB,,32.046004,-81.095004,,,,
748,REY51OB,REYNOLDS & 51ST SB,,32.044452,-81.095568,,,,
749,REY53OB,REYNOLDS & 53RD SB,,32.042989,-81.096099,,,,
750,REY55OB,REYNOLDS & 55TH SB,,32.041463,-81.096652,,,,
751,REY57OB,REYNOLDS & 57TH SB,,32.039659,-81.097311,,,,
752,REYCOOB,REYNOLDS & COLUMBUS SB,,32.037944,-81.097959,,,,
753,REYLAOB,REYNOLDS & LAFAYETTE SB,,32.03606,-81.098608,,,,
754,REY63OB,REYNOLDS & 63RD SB,REYNOLDS ST & LAMARA DR,32.034031,-81.099405,,,,
755,REY65OH,REYNOLDS & 65TH SB,REYNOLDS ST & E 65TH ST,32.032047,-81.100117,,,,
756,REYBR,REYNOLDS & BRANDYWINE SB,,32.029974,-81.100807,,,,
757,REYSS,REYNOLDS & SOMERSET SB,REYNOLDS ST & SOMERSET DR,32.027883,-81.101626,,,,
759,REYBRAN,REYNOLDS & BRANDYWIN NB,,32.030028,-81.100744,,,,
760,REY65,REYNOLDS & 65TH NB,,32.031554,-81.100191,,,,
762,65THPOB,65TH & PAULSEN EB,,32.030702,-81.096053,,,,
763,PAU67OB,PAULSEN & 67TH SB,,32.029598,-81.096286,,,,
764,PAU69OB,PAULSEN & 69TH SB,,32.02835,-81.096786,,,,
765,PAU72OB,PAULSEN & 72ND SB,,32.026519,-81.097519,,,,
768,DERWDOB,DERENNE & WOODLAND EB,,32.022303,-81.086914,,,,
770,DERLATOB,DERENNE & LATIMER EB,,32.020769,-81.080957,,,,
771,DERMOROB,DERENNE & MORGAN EB,,32.020302,-81.078958,,,,
772,DERSKOB,DERENNE & SKIDAWAY EB,,32.019396,-81.075427,,,,
773,DERBAOB,DERENNE & BARRY EB,,32.018651,-81.072597,,,,
774,DEREMOB,DERENNE & EMORY EB,,32.018113,-81.070598,,,,
776,LARJAOB,LAROCHE & JASMINE SB,LA ROCHE AVE & BONNIE DR,32.015447,-81.066174,,,,
777,LARMCOB,LAROCHE & MICHAEL SB,LA ROCHE AVE & AIMAR AVE,32.013472,-81.06544,,,,
778,LARREOB,LAROCHE & RESIDENCE 5617 SB,LA ROCHE AVE & AIMAR AVE,32.011614,-81.065068,,,,
779,LARMOOB,LAROCHE & MAJESTIC OAKS SB,LA ROCHE AVE & MAJESTIC OAKS DR,32.007342,-81.065621,,,,
781,NOTLARO,NOTTINGHAM & LAROCHE WB,,32.001275,-81.063952,,,,
784,NDRHDOB,NOTTINGHAM & ROBIN HOOD WB,,31.999291,-81.071555,,,,
785,BAHFOB,BEAUMONT & HOWARD FOSS WB,HOWARD FOSS DR & BEAUMONT DR,31.999148,-81.073746,,,,
786,BADAMOB,BEAUMONT & DAMASCUS WB,,31.999534,-81.07533,,,,
787,SKIBEAU,SKIDAWAY & BEAUMONT SB,,31.999973,-81.077584,,,,
788,SKIEASB,SKIDAWAY & EISENBERG SB,,31.997281,-81.078094,,,,
789,SCMEMOB,SCOTT & MEMORIAL STADIUM WB,,31.994525,-81.078977,,,,
790,SCOVAOB,SCOTT & VARNEDOE WB,,31.993888,-81.081114,,,,
791,VARMCOB,VARNEDOE & MONTGOMERY CROSS SB,,31.990863,-81.081135,,,,
792,SKIDEIS,SKIDAWAY & EISENHOWER NB,SKIDAWAY RD & BEAUMONT DR,32.000449,-81.077329,,,,
794,SKIBRIB,SKIDAWAY & BROOKVIEW NB,,32.004443,-81.076957,,,,
795,SKIBPIB,SKIDAWAY & BACON PARK TENNIS NB,,32.007414,-81.078074,,,,
796,SKITEIB,SKIDAWAY & TERESA NB,,32.014657,-81.077362,,,,
798,SKICOIB,SKIDAWAY & COKESBURY NB,,32.018983,-81.075267,,,,
799,DERREIB,DERENNE & 2032 RES WB,,32.019638,-81.076245,,,,
800,DERALIB,DERENNE & ALLEGHENY WB,,32.020114,-81.078086,,,,
801,DERDCIB,DERENNE & DERENNE CT WB,,32.020581,-81.080053,,,,
802,DERJHIB,DERENNE & JENKINS HIGH WB,,32.021325,-81.082946,,,,
803,DERRAIB,DERENNE & RANGER WB,,32.02329,-81.090871,,,,
804,DERFRIB,DERENNE & FREDERICK WB,FREDERICK ST & E 72ND ST,32.025146,-81.096753,,,,
805,PAU71IB,PAULSON & 71ST NB,,32.026753,-81.097381,,,,
806,PAU69IB,PAULSON & 69TH NB,,32.027991,-81.096882,,,,
807,PAU67IB,PAULSON & 67TH NB,,32.029239,-81.096382,,,,
808,65MEDIB,65TH & MEDICAL ARTS BLDG WB,,32.03081,-81.096329,,,,
809,65ALTIB,65TH & ATLANTIC WB,,32.031231,-81.097978,,,,
810,65REYIB,65TH & REYNOLDS WB,,32.031697,-81.099883,,,,
811,REY63IB,REYNOLDS & 63RD NB,,32.033564,-81.09949,,,,
812,REY61IB,REYNOLDS & 61ST NB,,32.035683,-81.098703,,,,
813,REYCOIB,REYNOLDS & COLUMBUS NB,,32.037469,-81.098097,,,,
814,REY57IB,REYNOLDS & 57TH NB,,32.03921,-81.097417,,,,
815,REY55IB,REYNOLDS & 55TH NB,,32.040996,-81.096758,,,,
816,REY53IB,REYNOLDS & 53RD NB,,32.042531,-81.096216,,,,
817,REY51IB,REYNOLDS & 51ST NB,REYNOLDS ST & E 51ST ST,32.044236,-81.09561,,,,
818,REY49IB,REYNOLDS & 49TH NB,,32.045529,-81.095142,,,,
819,REYWAIB,REYNOLDS & WASHINGTON NB,,32.047126,-81.094568,,,,
820,REY45IB,REYNOLDS & 45TH NB,REYNOLDS ST & E 45TH ST,32.048742,-81.093984,,,,
821,REYVIIB,REYNOLDS & VICTORY NB,,32.050151,-81.093441,,,,
822,REY41IB,REYNOLDS & 41ST NB,,32.05121,-81.09308,,,,
823,REY40IB,REYNOLDS & 40TH NB,,32.052386,-81.092665,,,,
824,40EBIB,40TH & E BROAD WB,,32.052861,-81.093506,,,,
825,40PRIIB,40TH & PRICE WB,,32.053328,-81.095411,,,,
826,40HABIB,40TH & HABERSHAM WB,,32.053633,-81.096411,,,,
828,40ABEIB,40TH & ABERCORN WB,,32.054278,-81.098667,,,,
830,W51HOPL,W 51ST & HOPKINS WB,W 51ST ST & STEVENS ST,32.049857,-81.116679,,,,
831,ANDABC,ANDERSON & ABERCORN EB,,32.061952,-81.096211,,,,
833,VICSKOB,VICTORY & SKIDAWAY EB,,32.040667,-81.06348,,,,
835,FCL,FALLIGANT & COLLEGE EB,,32.025031,-81.056377,,,,
836,VICSKIB,VICTORY & SKIDAWAY WB,,32.04029,-81.062544,,,,
838,MLKHEOB,MLK & HENRY SB,MARTIN LUTHER KING JR BLVD & W HENRY ST,32.064813,-81.103214,,,,
839,OGLIBWB,OGEECHEE & LIBERTY PKWY WB,,32.055601,-81.134622,,,,
840,HENABIB,HENRY & ABERCORN WB,,32.062643,-81.095594,,,,
841,CHADET,DETENTION CENTER,BUNGER PIT RD & CARL GRIFFIN DR,32.068575,-81.165985,,,,
842,HIGTPK,HIGHLAND WOODS,,32.033852,-81.253397,,,,
844,SAVFLV,SAVANNAH FESTIVAL,,32.001633,-81.283385,,,,
845,AHMC,AL HENDERSON & MUIRFIELD GOLF EB,,32.002648,-81.268001,,,,
846,HOPAMO,HOPKINS & AMARANTH NB,,32.051123,-81.116339,,,,
847,HOP45O,HOPKINS & 45 NB,,32.054273,-81.115191,,,,
848,HOPWVL,HOPKINS & W VICTORY LN NB,,32.055467,-81.114766,,,,
849,OGLIB,OGEECHEE & LIBERTY PKWY NB,,32.055511,-81.134813,,,,
850,HOP49O,HOPKINS & 49TH NB,,32.051553,-81.116211,,,,
851,MLKHEIB,MLK & HENRY NB,,32.064724,-81.103055,,,,
852,HOP41O,HOPKINS & 41ST NB,,32.057101,-81.114203,,,,
854,OGE37O,OGEECHEE & 37TH NB,,32.06027,-81.111683,,,,
855,OGE35O,OGEECHEE & 35TH NB,,32.061482,-81.109907,,,,
857,OGEW32O,OGEECHEE & 32ND NB,,32.063313,-81.107258,,,,
859,ANDMLK,ANDERSON & MLK EB,,32.063826,-81.103384,,,,
861,ANDBAR,ANDERSON & BARNARD EB,,32.063046,-81.100404,,,,
862,ANDBUL,ANDERSON & BULL EB,,32.062472,-81.098191,,,,
863,ANDHAB,ANDERSON & HABERSHAM EB,,32.061333,-81.093891,,,,
865,PRIE32,PRICE & 32ND SB,,32.059691,-81.093348,,,,
867,MLKCHOB,MLK & CHARLTON SB,MARTIN LUTHER KING JR BLVD & W HARRIS ST,32.074848,-81.099451,,,,
868,MLKTAOB,MLK & TAYLOR SB,,32.073636,-81.099844,,,,
869,MLKHALOB,MLK & HALL SB,,32.070351,-81.101056,,,,
872,MLKPAOB,MLK & PARK SB,,32.066303,-81.102608,,,,
874,ANDEOA,W ANDERSON & OGEECHEE WB,,32.0644,-81.105428,,,,
875,PRIE36,PRICE & 36TH SB,,32.056972,-81.094326,,,,
880,37PRI,37TH & PRICE EB,,32.055635,-81.094145,,,,
885,OGEDAOB,OGEECHEE & DAWES WB,,32.056691,-81.126578,,,,
887,37EEBR,37TH & E BROAD EB,,32.055348,-81.093134,,,,
888,OGEPLOB,OGEECHEE & PLYMOUTH WB,,32.054809,-81.138292,,,,
889,OGEBIOB,OGEECHEE & BUDGET INN WB,,32.053082,-81.14493,,,,
893,OGEGAOB,OGEECHEE & GAMBLE WB,,32.051255,-81.152515,,,,
894,OGETMOB,OGEECHEE & TEDDER'S MOTEL WB,,32.050634,-81.155334,,,,
896,OGESUNOB,OGEECHEE & CHATHAM PKWY WB,,32.048535,-81.164844,,,,
897,CHAPBOB,CHATHAM PKWY & BUSINESS CTR NB,,32.051235,-81.166518,,,,
898,37EATL,37TH & ATLANTIC EB,,32.054433,-81.089899,,,,
899,CHPMSB,CHATHAM PKWY & POLICE MEMORIAL NB,CHATHAM PKY & POLICE MEMORIAL DR,32.05761,-81.163503,,,,
900,37EPAU,37TH & PAULSEN EB,,32.053769,-81.087558,,,,
901,CGDTSB,CARL GRIFFIN & RD TO DET CTR SB,CARL GRIFFIN DR,32.065128,-81.166555,,,,
903,CHPMNB,CHATHAM PKWY & POLICE MEMORIAL SB,,32.05778,-81.163322,,,,
905,37CEO,37TH & CEDAR EB,,32.051822,-81.080227,,,,
906,CGDTNB,CARL GRIFFIN & RD TO DET CTR NB,CARL GRIFFIN DR & ZUBLEY ST,32.065604,-81.1663,,,,
